frame,class,conf,x1,y1,x2,y2
2232,0,0.8911,1867,630,1906,667
2232,0,0.7842,1400,0,1458,48
2233,0,0.8921,1867,630,1906,667
2233,0,0.7866,1366,0,1423,48
2234,0,0.8911,1867,630,1906,667
2234,0,0.7954,1334,0,1389,43
2235,0,0.8906,1867,630,1906,667
2235,0,0.8213,1309,0,1363,44
2236,0,0.8882,1867,630,1906,668
2236,0,0.8330,1285,0,1339,49
2237,0,0.8867,1867,630,1906,668
2237,0,0.8101,1266,7,1314,52
2238,0,0.8906,1867,630,1906,667
2238,0,0.8179,1247,18,1293,63
2239,0,0.8911,1867,630,1906,667
2239,0,0.8804,1234,28,1276,71
2240,0,0.8921,1867,630,1906,668
2240,0,0.8428,1221,40,1260,82
2241,0,0.8804,1867,630,1906,667
2241,0,0.8770,1209,53,1247,95
2242,0,0.8521,1199,70,1235,109
2242,0,0.8496,1866,630,1907,668
2243,0,0.8442,1191,89,1225,123
2243,0,0.7969,1869,631,1908,664
2244,0,0.8472,1180,103,1215,138
2244,0,0.7173,1872,630,1908,654
2245,0,0.8521,1170,118,1204,151
2245,0,0.7510,1872,629,1908,657
2246,0,0.8496,1164,134,1197,168
2246,0,0.8081,1872,630,1908,665
2247,0,0.8379,1869,630,1908,669
2247,0,0.8018,1157,151,1188,184
2248,0,0.8569,1866,630,1907,668
2248,0,0.7944,1148,170,1179,204
2249,0,0.8550,1866,630,1907,669
2249,0,0.6587,1141,189,1168,217
2250,0,0.8540,1866,630,1907,669
2250,0,0.6978,1136,202,1164,230
2251,0,0.8540,1866,630,1908,668
2251,0,0.8535,1130,219,1158,249
2252,0,0.8496,1866,630,1908,669
2252,0,0.7920,1123,240,1152,266
2253,0,0.8496,1866,631,1908,670
2253,0,0.8198,1117,257,1144,284
2254,0,0.8472,1866,630,1908,669
2254,0,0.8398,1111,276,1138,302
2255,0,0.8496,1866,630,1907,669
2255,0,0.5679,1109,294,1131,312
2256,0,0.8540,1866,630,1908,669
2256,0,0.6284,1104,316,1127,337
2257,0,0.8589,1866,630,1907,668
2257,0,0.7295,1099,333,1120,355
2258,0,0.8599,1866,630,1907,668
2258,0,0.6670,1093,348,1117,374
2259,0,0.8662,1867,630,1906,668
2259,0,0.7744,1090,372,1113,394
2260,0,0.8687,1867,630,1906,668
2260,0,0.7788,1086,388,1106,412
2261,0,0.8677,1866,630,1907,668
2261,0,0.4863,1082,406,1103,430
2262,0,0.8735,1867,630,1906,668
2262,0,0.7676,1078,426,1099,445
2263,0,0.8784,1867,630,1906,668
2263,0,0.1672,672,462,693,481
2264,0,0.8760,1867,630,1906,668
2264,0,0.7944,1072,373,1096,397
2265,0,0.8784,1867,630,1906,668
2265,0,0.6587,1069,345,1093,371
2266,0,0.8774,1867,630,1906,668
2266,0,0.3711,1069,322,1093,346
2267,0,0.8828,1867,630,1906,668
2267,0,0.7246,1065,297,1085,316
2268,0,0.8813,1867,630,1906,668
2268,0,0.8540,1060,273,1084,296
2269,0,0.8853,1867,630,1906,668
2269,0,0.8311,1057,250,1080,272
2270,0,0.8813,1867,630,1906,667
2270,0,0.8325,1051,225,1075,250
2271,0,0.8857,1867,631,1906,667
2271,0,0.7510,1049,204,1074,229
2272,0,0.8799,1867,631,1906,667
2272,0,0.7158,1040,187,1065,210
2273,0,0.8828,1867,630,1906,667
2273,0,0.6514,1040,166,1065,192
2274,0,0.8833,1867,630,1906,667
2274,0,0.8389,1036,147,1062,174
2275,0,0.8828,1867,630,1906,667
2275,0,0.8496,1032,130,1058,156
2276,0,0.8853,1867,630,1906,667
2276,0,0.8232,1026,113,1052,141
2277,0,0.8833,1867,630,1906,668
2277,0,0.8472,1023,99,1048,125
2278,0,0.8843,1867,630,1906,668
2278,0,0.5137,1020,84,1045,110
2279,0,0.8843,1867,630,1906,667
2279,0,0.4551,1017,73,1041,97
2280,0,0.8843,1867,631,1906,667
2280,0,0.8330,1011,60,1036,84
2281,0,0.8857,1867,630,1906,667
2281,0,0.6245,1005,49,1029,73
2282,0,0.8867,1867,630,1906,667
2282,0,0.8447,1001,38,1026,63
2283,0,0.8896,1867,630,1906,667
2283,0,0.7466,997,29,1021,54
2284,0,0.8896,1867,630,1906,667
2284,0,0.7866,992,21,1017,44
2285,0,0.8906,1867,630,1906,667
2285,0,0.8296,987,15,1013,40
2286,0,0.8906,1867,630,1906,667
2286,0,0.8389,981,10,1008,34
2287,0,0.8896,1867,630,1906,667
2287,0,0.8442,977,3,1004,29
2288,0,0.8887,1867,630,1906,667
2288,0,0.7769,973,1,1000,26
2289,0,0.8867,1867,630,1906,667
2289,0,0.5903,969,0,995,25
2290,0,0.8857,1867,630,1906,667
2290,0,0.5410,961,0,990,25
2291,0,0.8857,1867,630,1906,667
2291,0,0.7466,957,0,986,24
2292,0,0.8882,1867,630,1906,667
2292,0,0.5068,955,0,982,25
2293,0,0.8843,1867,630,1906,667
2293,0,0.8071,950,1,978,28
2294,0,0.8867,1867,630,1906,667
2294,0,0.8218,945,7,972,32
2295,0,0.8867,1867,630,1906,667
2295,0,0.8521,938,12,966,37
2296,0,0.8887,1866,630,1907,667
2296,0,0.8218,935,15,963,44
2297,0,0.8906,1867,630,1906,667
2297,0,0.8232,932,23,957,51
2298,0,0.8872,1866,630,1907,667
2298,0,0.8442,926,34,953,61
2299,0,0.8911,1866,630,1907,667
2299,0,0.8232,919,44,946,71
2300,0,0.8950,1867,629,1906,666
2300,0,0.8716,916,53,943,80
2301,0,0.8906,1867,630,1906,667
2301,0,0.8398,912,69,939,95
2302,0,0.8945,1867,630,1906,667
2302,0,0.8477,904,80,934,109
2303,0,0.8926,1867,630,1906,667
2303,0,0.8389,901,96,931,124
2304,0,0.8911,1867,630,1906,667
2304,0,0.6943,898,112,925,139
2305,0,0.8911,1867,630,1906,667
2305,0,0.8491,895,131,919,157
2306,0,0.8911,1867,630,1906,667
2306,0,0.8423,889,144,916,176
2307,0,0.8872,1867,630,1906,667
2307,0,0.8213,884,168,912,195
2308,0,0.8921,1867,630,1906,667
2308,0,0.7554,880,188,910,220
2309,0,0.8882,1867,630,1906,667
2309,0,0.7798,879,210,904,236
2310,0,0.8882,1867,630,1906,667
2310,0,0.8408,872,235,899,261
2311,0,0.8896,1867,630,1906,667
2311,0,0.7769,870,260,896,286
2312,0,0.8896,1866,630,1907,667
2312,0,0.6313,862,286,888,310
2313,0,0.8926,1866,629,1907,666
2313,0,0.4375,860,316,882,337
2314,0,0.8921,1866,630,1907,667
2314,0,0.7593,856,339,880,365
2315,0,0.8945,1867,629,1906,666
2315,0,0.6992,853,342,880,364
2316,0,0.8936,1867,629,1906,666
2316,0,0.6860,862,318,886,342
2317,0,0.8906,1866,630,1907,667
2317,0,0.7490,868,285,895,311
2318,0,0.8906,1867,630,1906,667
2318,0,0.6587,879,260,901,283
2319,0,0.8911,1867,630,1906,667
2319,0,0.8496,883,230,910,258
2320,0,0.8936,1867,630,1906,667
2320,0,0.8213,889,199,918,233
2321,0,0.8921,1867,630,1906,667
2321,0,0.7676,894,179,924,209
2322,0,0.8887,1867,630,1906,667
2322,0,0.8472,905,153,933,183
2323,0,0.8896,1867,631,1906,667
2323,0,0.8672,912,132,941,161
2324,0,0.8926,1867,630,1906,667
2324,0,0.8398,920,111,948,141
2325,0,0.8921,1867,630,1906,667
2325,0,0.8198,927,92,954,120
2326,0,0.8906,1867,630,1906,667
2326,0,0.8511,933,71,963,100
2327,0,0.8896,1867,630,1906,667
2327,0,0.8721,943,54,970,83
2328,0,0.8896,1867,631,1906,667
2328,0,0.8462,952,36,979,65
2329,0,0.8887,1867,630,1906,667
2329,0,0.8081,958,22,988,52
2330,0,0.8853,1867,630,1906,668
2330,0,0.8521,966,9,995,38
2331,0,0.8833,1867,631,1906,667
2331,0,0.7090,975,0,1004,25
2332,0,0.8833,1867,631,1906,667
2332,0,0.7798,986,0,1011,16
2333,0,0.8882,1867,631,1906,667
2334,0,0.8887,1867,631,1906,667
2335,0,0.8906,1867,631,1906,667
2336,0,0.8896,1867,631,1906,667
2337,0,0.8906,1867,631,1906,667
2338,0,0.8896,1867,631,1906,667
2339,0,0.8887,1867,631,1906,667
2340,0,0.8896,1867,631,1906,667
2341,0,0.8867,1867,631,1906,667
2342,0,0.8872,1867,631,1906,667
2343,0,0.8896,1867,631,1906,667
2344,0,0.8887,1867,631,1906,667
2345,0,0.8896,1867,631,1906,667
2346,0,0.8896,1867,631,1906,667
2347,0,0.8867,1867,631,1906,667
2347,0,0.7295,1111,0,1135,14
2348,0,0.8882,1867,630,1906,668
2348,0,0.7578,1114,0,1144,24
2349,0,0.8828,1867,630,1906,668
2349,0,0.8511,1122,6,1153,37
2350,0,0.8857,1867,630,1906,668
2350,0,0.7891,1130,18,1161,51
2351,0,0.8906,1867,630,1906,668
2351,0,0.8330,1140,33,1170,66
2352,0,0.8926,1867,630,1906,668
2352,0,0.8560,1147,51,1177,83
2353,0,0.8906,1867,630,1906,668
2353,0,0.8354,1154,70,1185,102
2354,0,0.8945,1867,630,1906,667
2354,0,0.8008,1162,91,1192,121
2355,0,0.8911,1867,630,1906,668
2355,0,0.8535,1171,111,1201,142
2356,0,0.8882,1866,630,1907,668
2356,0,0.8721,1178,132,1208,163
2357,0,0.8896,1867,630,1906,668
2357,0,0.7705,1186,156,1216,187
2358,0,0.8887,1866,630,1907,668
2358,0,0.7676,1193,182,1221,214
2359,0,0.8872,1866,630,1907,668
2359,0,0.7905,1201,211,1231,238
2360,0,0.8853,1866,630,1907,668
2360,0,0.6826,1207,237,1237,264
2361,0,0.8872,1866,630,1907,668
2361,0,0.4302,1214,265,1242,290
2362,0,0.8867,1866,630,1907,668
2362,0,0.6338,1165,272,1192,297
2363,0,0.8833,1866,630,1907,668
2363,0,0.8125,1119,274,1148,304
2364,0,0.8833,1866,630,1907,668
2364,0,0.7173,1071,285,1102,315
2365,0,0.8867,1866,630,1907,668
2365,0,0.8477,1024,294,1054,322
2366,0,0.8896,1867,630,1906,668
2366,0,0.8164,975,301,1005,329
2367,0,0.8911,1867,630,1906,668
2367,0,0.8081,924,314,956,345
2368,0,0.8867,1866,630,1907,668
2368,0,0.7769,865,328,904,362
2369,0,0.8882,1866,630,1907,668
2369,0,0.8408,809,338,852,381
2370,0,0.8906,1867,630,1906,668
2370,0,0.8081,754,356,796,398
2371,0,0.8872,1867,630,1906,667
2371,0,0.7798,691,380,736,423
2372,0,0.8853,1867,630,1906,668
2372,0,0.8101,629,405,676,448
2373,0,0.8882,1867,630,1906,667
2373,0,0.8101,568,434,612,477
2374,0,0.8906,1867,630,1906,668
2375,0,0.8911,1867,630,1906,668
2375,0,0.7358,429,503,474,546
2376,0,0.8867,1867,630,1906,668
2376,0,0.7788,358,547,399,586
2377,0,0.8872,1867,630,1906,668
2377,0,0.8018,281,598,322,634
2378,0,0.8926,1867,630,1906,667
2379,0,0.8911,1867,630,1906,667
2380,0,0.8945,1867,631,1906,667
2380,0,0.5850,6,757,71,810
2381,0,0.8936,1867,631,1906,667
2382,0,0.8945,1867,630,1906,667
2383,0,0.8960,1868,630,1905,667
2384,0,0.8936,1867,630,1906,667
2385,0,0.8936,1867,630,1906,667
2386,0,0.8945,1867,630,1906,667
2387,0,0.8945,1867,630,1906,667
2388,0,0.8926,1867,630,1906,667
2389,0,0.8926,1867,630,1906,667
2390,0,0.8936,1867,631,1906,667
2391,0,0.8945,1867,631,1906,667
2392,0,0.8936,1867,630,1906,667
2393,0,0.8950,1867,630,1906,667
2394,0,0.8960,1867,631,1906,667
2395,0,0.8960,1867,630,1906,667
2396,0,0.8960,1867,631,1906,667
2397,0,0.8921,1867,631,1906,667
2398,0,0.8921,1867,630,1906,667
2399,0,0.8911,1866,631,1907,667
2400,0,0.8887,1866,630,1907,668
2401,0,0.8911,1866,631,1907,667
2402,0,0.8921,1866,631,1907,667
2403,0,0.8921,1866,631,1907,667
2403,0,0.1321,936,424,954,442
2404,0,0.8950,1868,631,1905,667
2405,0,0.8965,1867,631,1906,667
2405,0,0.1432,943,418,961,439
2406,0,0.8960,1867,631,1906,667
2407,0,0.8965,1867,631,1906,667
2407,0,0.1561,951,410,978,441
2408,0,0.8975,1868,629,1905,666
2409,0,0.8950,1867,630,1906,667
2409,0,0.1307,963,415,983,439
2410,0,0.8960,1867,630,1906,667
2411,0,0.8936,1867,631,1906,667
2412,0,0.8926,1867,630,1906,667
2413,0,0.8945,1867,630,1906,667
2414,0,0.8945,1867,630,1906,667
2415,0,0.8945,1867,630,1906,667
2416,0,0.8921,1867,630,1906,667
2417,0,0.8960,1867,631,1906,667
2418,0,0.8950,1867,631,1906,667
2419,0,0.8945,1867,630,1906,667
2420,0,0.8960,1867,630,1906,666
2421,0,0.8960,1867,630,1906,666
2422,0,0.8950,1867,631,1906,667
2423,0,0.8960,1867,630,1906,666
2424,0,0.8945,1867,630,1906,666
2425,0,0.8965,1867,629,1906,666
2426,0,0.8950,1867,631,1906,667
2427,0,0.8950,1867,630,1906,667
2428,0,0.8950,1867,630,1906,667
2429,0,0.8960,1867,630,1906,667
2430,0,0.8950,1867,630,1906,668
2431,0,0.8960,1867,631,1906,667
2432,0,0.8960,1867,631,1906,667
2433,0,0.8960,1867,631,1906,667
2434,0,0.8960,1867,630,1906,667
2435,0,0.8960,1867,630,1906,667
2436,0,0.8965,1867,630,1906,667
2437,0,0.8960,1867,631,1906,667
2438,0,0.8936,1867,631,1906,667
2439,0,0.8936,1867,631,1906,667
2440,0,0.8936,1867,630,1906,667
2441,0,0.8926,1867,630,1906,667
2442,0,0.8911,1867,630,1906,667
2443,0,0.8926,1867,630,1906,667
2444,0,0.8945,1867,630,1906,667
2445,0,0.8936,1867,630,1906,667
2446,0,0.8945,1867,630,1906,667
2447,0,0.8936,1867,630,1906,667
2448,0,0.8926,1867,630,1906,667
2449,0,0.8906,1867,630,1906,667
2450,0,0.8896,1867,630,1906,667
2451,0,0.8936,1867,630,1906,667
2452,0,0.8950,1867,630,1906,667
2453,0,0.8960,1867,630,1906,667
2454,0,0.8960,1867,630,1906,667
2455,0,0.8989,1867,630,1906,667
2456,0,0.8984,1867,630,1906,667
2457,0,0.8984,1867,630,1906,667
2458,0,0.8965,1867,629,1906,666
2459,0,0.8965,1867,630,1906,667
2460,0,0.8960,1867,630,1906,667
2461,0,0.8926,1867,630,1906,667
2462,0,0.8960,1867,630,1906,667
2463,0,0.8965,1867,630,1906,667
2464,0,0.8984,1867,630,1906,667
2465,0,0.8965,1867,630,1906,667
2466,0,0.8965,1867,630,1906,667
2467,0,0.8960,1867,630,1906,667
2468,0,0.8960,1867,630,1906,667
2469,0,0.8960,1867,630,1906,667
2470,0,0.8960,1867,630,1906,667
2471,0,0.8945,1867,630,1906,667
2472,0,0.8945,1867,630,1906,667
2473,0,0.8945,1867,630,1906,667
2474,0,0.8921,1867,630,1906,667
2475,0,0.8950,1867,630,1906,667
2476,0,0.8950,1867,630,1906,667
2477,0,0.8960,1867,630,1906,667
2478,0,0.8960,1867,630,1906,667
2479,0,0.8984,1867,630,1906,667
2480,0,0.8984,1867,630,1906,667
2481,0,0.8975,1867,630,1906,667
2482,0,0.8984,1867,630,1906,667
2483,0,0.8965,1867,630,1906,667
2484,0,0.8960,1867,630,1906,667
2485,0,0.8960,1867,630,1906,668
2486,0,0.8936,1867,630,1906,668
2487,0,0.8950,1867,630,1906,667
2488,0,0.8960,1867,630,1906,667
2489,0,0.8960,1867,630,1906,667
2489,0,0.3032,746,403,770,421
2490,0,0.8936,1867,630,1906,667
2490,0,0.2751,747,403,772,421
2491,0,0.8984,1867,630,1906,667
2491,0,0.1289,750,401,774,420
2492,0,0.8960,1867,630,1906,667
2493,0,0.8936,1867,630,1906,668
2494,0,0.8950,1867,630,1906,667
2494,0,0.1592,874,513,894,530
2495,0,0.8945,1867,630,1906,667
2496,0,0.8950,1867,630,1906,667
2497,0,0.8950,1867,630,1906,667
2498,0,0.8945,1867,630,1906,667
2499,0,0.8945,1867,630,1906,667
2499,0,0.1495,767,402,792,419
2500,0,0.8960,1867,630,1906,667
2500,0,0.1201,772,402,796,420
2501,0,0.8945,1867,630,1906,667
2502,0,0.8950,1867,630,1906,667
2503,0,0.8945,1867,630,1906,667
2504,0,0.8945,1867,630,1906,667
2505,0,0.8936,1867,630,1906,667
2506,0,0.8921,1867,630,1906,667
2507,0,0.8921,1867,630,1906,667
2508,0,0.8926,1867,630,1906,667
2509,0,0.8926,1867,630,1906,667
2510,0,0.8887,1867,630,1906,667
2511,0,0.8921,1867,630,1906,667
2512,0,0.8926,1867,630,1906,667
2513,0,0.8936,1867,630,1906,667
2514,0,0.8936,1867,630,1906,667
2515,0,0.8936,1867,630,1906,667
2516,0,0.8936,1867,630,1906,667
2517,0,0.8936,1867,630,1906,667
2518,0,0.8950,1867,630,1906,667
2519,0,0.8950,1867,630,1906,667
2520,0,0.8960,1867,630,1906,667
2521,0,0.8984,1867,630,1906,667
2522,0,0.8960,1867,630,1906,667
2523,0,0.8926,1867,630,1906,667
2524,0,0.8960,1867,629,1906,666
2525,0,0.8945,1867,630,1906,667
2526,0,0.8921,1867,630,1906,667
2527,0,0.8945,1867,630,1906,667
2528,0,0.8936,1867,630,1906,667
2529,0,0.8926,1867,630,1906,667
2530,0,0.8950,1867,630,1906,667
2531,0,0.8960,1867,630,1906,667
2532,0,0.8950,1867,630,1906,667
2533,0,0.8936,1867,630,1906,667
2534,0,0.8926,1867,630,1906,667
2535,0,0.8936,1866,630,1907,667
2536,0,0.8945,1867,630,1906,667
2537,0,0.8921,1867,630,1906,667
2538,0,0.8936,1867,630,1906,667
2539,0,0.8911,1866,630,1907,667
2540,0,0.8911,1866,630,1907,667
2541,0,0.8887,1867,630,1906,667
2542,0,0.8882,1866,630,1907,667
2543,0,0.8906,1867,630,1906,667
2544,0,0.8921,1867,630,1906,667
2545,0,0.8906,1867,630,1906,667
2546,0,0.8936,1867,629,1906,666
2547,0,0.8950,1867,629,1906,666
2548,0,0.8950,1868,629,1905,666
2549,0,0.8945,1868,630,1905,667
2550,0,0.8936,1868,630,1905,667
2551,0,0.8950,1867,630,1906,667
2551,0,0.1895,896,496,921,523
2552,0,0.8960,1867,630,1906,667
2553,0,0.8950,1867,630,1906,667
2553,0,0.2373,743,650,766,675
2554,0,0.8960,1867,630,1906,667
2555,0,0.8975,1867,629,1906,666
2556,0,0.8960,1867,630,1906,667
2557,0,0.8960,1867,630,1906,667
2558,0,0.8960,1867,630,1906,667
2559,0,0.8960,1867,630,1906,667
2560,0,0.8960,1867,630,1906,667
2561,0,0.8960,1867,630,1906,667
2562,0,0.8950,1867,630,1906,667
2563,0,0.8950,1867,630,1906,667
2564,0,0.8936,1867,630,1906,667
2565,0,0.8936,1867,630,1906,667
2566,0,0.8926,1867,630,1906,667
2567,0,0.8945,1867,630,1906,667
2568,0,0.8950,1867,630,1906,667
2569,0,0.8945,1867,630,1906,667
2570,0,0.8950,1867,630,1906,667
2571,0,0.8945,1866,630,1907,667
2572,0,0.8945,1866,630,1907,667
2573,0,0.8945,1866,630,1907,667
2574,0,0.8936,1866,630,1907,667
2575,0,0.8936,1867,630,1906,668
2576,0,0.8950,1867,630,1906,667
2577,0,0.8936,1867,630,1906,667
2578,0,0.8945,1867,630,1906,668
2579,0,0.8945,1867,630,1906,667
2580,0,0.8960,1867,630,1906,668
2581,0,0.8945,1867,630,1906,668
2582,0,0.8936,1867,630,1906,668
2583,0,0.8975,1867,630,1906,668
2584,0,0.8965,1867,630,1906,667
2585,0,0.8960,1867,630,1906,667
2586,0,0.8960,1867,630,1906,667
2587,0,0.8960,1867,630,1906,667
2588,0,0.8960,1867,630,1906,667
2589,0,0.8936,1867,630,1906,667
2590,0,0.8896,1867,630,1906,667
2591,0,0.8921,1867,631,1906,667
2592,0,0.8950,1867,630,1906,667
2593,0,0.8911,1867,630,1906,667
2594,0,0.8921,1867,630,1906,668
2595,0,0.8921,1867,630,1906,668
2596,0,0.8936,1867,630,1906,667
2597,0,0.8950,1867,630,1906,667
2598,0,0.8960,1867,631,1906,667
2599,0,0.8965,1867,631,1906,667
2599,0,0.1613,0,949,15,1006
2600,0,0.8960,1867,630,1906,667
2600,0,0.5659,2,943,34,994
2601,0,0.8960,1867,630,1906,667
2601,0,0.6846,0,933,48,995
2602,0,0.8960,1867,630,1906,667
2602,0,0.7715,0,919,61,990
2603,0,0.8960,1867,630,1906,667
2603,0,0.7578,8,911,74,978
2604,0,0.8960,1867,630,1906,667
2604,0,0.7388,23,901,91,973
2605,0,0.8984,1867,630,1906,667
2605,0,0.7578,37,894,100,954
2606,0,0.8960,1867,630,1906,667
2606,0,0.7466,52,889,113,949
2607,0,0.8975,1867,631,1906,667
2607,0,0.7388,68,883,126,943
2608,0,0.8960,1867,631,1906,667
2608,0,0.7617,78,871,137,931
2609,0,0.8975,1867,630,1906,667
2609,0,0.7666,91,866,149,927
2610,0,0.8965,1867,630,1906,667
2610,0,0.7827,101,859,162,922
2611,0,0.8960,1867,630,1906,667
2611,0,0.7295,114,854,170,906
2612,0,0.8965,1867,630,1906,667
2612,0,0.7520,125,848,182,906
2613,0,0.8960,1867,630,1906,667
2613,0,0.7554,137,843,191,896
2614,0,0.8950,1867,630,1906,667
2614,0,0.7993,146,832,202,892
2615,0,0.8950,1867,630,1906,667
2615,0,0.7705,158,830,211,885
2616,0,0.8950,1867,630,1906,668
2616,0,0.7676,166,821,222,876
2617,0,0.8926,1867,630,1906,668
2617,0,0.8042,176,814,231,871
2618,0,0.8950,1867,630,1906,668
2618,0,0.7388,185,810,240,863
2619,0,0.8945,1867,630,1906,668
2619,0,0.7891,197,805,248,856
2620,0,0.8936,1867,630,1906,668
2620,0,0.7666,204,799,257,853
2621,0,0.8921,1867,630,1906,668
2621,0,0.7666,214,798,268,850
2622,0,0.8921,1867,630,1906,668
2622,0,0.7705,223,790,273,844
2623,0,0.8921,1867,630,1906,668
2623,0,0.7202,231,787,279,835
2624,0,0.8921,1867,630,1906,668
2624,0,0.7510,239,780,291,830
2625,0,0.8936,1867,630,1906,668
2625,0,0.7744,247,778,295,826
2626,0,0.8926,1867,630,1906,668
2626,0,0.7944,254,769,305,823
2627,0,0.8950,1867,631,1906,667
2627,0,0.7466,263,767,312,816
2628,0,0.8960,1867,631,1906,667
2628,0,0.7246,275,762,319,809
2629,0,0.8960,1867,631,1906,667
2629,0,0.7983,277,760,322,804
2630,0,0.8945,1867,631,1906,667
2630,0,0.6943,284,754,332,799
2631,0,0.8960,1867,630,1906,667
2631,0,0.7476,292,751,339,796
2632,0,0.8936,1867,631,1906,667
2632,0,0.8247,298,744,344,791
2633,0,0.8945,1867,630,1906,667
2633,0,0.7520,306,741,351,785
2634,0,0.8911,1867,630,1906,668
2634,0,0.7769,312,736,358,781
2635,0,0.8950,1867,631,1906,667
2635,0,0.7876,318,732,363,776
2636,0,0.8950,1867,630,1906,668
2636,0,0.8232,325,729,367,770
2637,0,0.8945,1867,630,1906,668
2637,0,0.8140,331,725,373,768
2638,0,0.8950,1867,630,1906,668
2638,0,0.7339,338,725,377,765
2639,0,0.8945,1867,631,1906,667
2639,0,0.8032,345,717,386,758
2640,0,0.8936,1867,631,1906,667
2640,0,0.8101,350,714,392,755
2641,0,0.8936,1867,631,1906,667
2641,0,0.7891,356,711,396,752
2642,0,0.8950,1867,631,1906,667
2642,0,0.1060,361,707,402,750
2643,0,0.8950,1867,631,1906,667
2643,0,0.6060,365,706,405,745
2644,0,0.8960,1867,631,1906,667
2644,0,0.5156,372,703,412,742
2645,0,0.8960,1867,631,1906,667
2645,0,0.5522,378,704,412,738
2646,0,0.8965,1867,631,1906,667
2646,0,0.8311,382,696,421,734
2647,0,0.8960,1867,631,1906,667
2647,0,0.6846,386,694,424,733
2648,0,0.8950,1867,631,1906,667
2648,0,0.7510,390,690,434,732
2649,0,0.8960,1867,631,1906,667
2649,0,0.7769,397,685,436,727
2650,0,0.8936,1867,631,1906,667
2650,0,0.8154,399,687,436,726
2651,0,0.8960,1867,631,1906,667
2651,0,0.4570,403,684,432,720
2652,0,0.8960,1867,631,1906,667
2653,0,0.8965,1867,631,1906,667
2654,0,0.8984,1867,630,1906,666
2655,0,0.8984,1867,630,1906,666
2656,0,0.8989,1867,630,1906,666
2657,0,0.8999,1867,630,1906,666
2658,0,0.8965,1867,630,1906,666
2659,0,0.8984,1867,630,1906,666
2660,0,0.8989,1867,630,1906,666
2661,0,0.8965,1867,630,1906,666
2662,0,0.8975,1867,631,1906,667
2663,0,0.8975,1867,631,1906,667
2664,0,0.8960,1867,631,1906,667
2665,0,0.8960,1867,631,1906,667
2666,0,0.8950,1867,631,1906,667
2667,0,0.8936,1867,631,1906,667
2668,0,0.8921,1867,631,1906,667
2669,0,0.8945,1867,630,1906,668
2670,0,0.8960,1867,630,1906,668
2671,0,0.8936,1867,630,1906,668
2672,0,0.8936,1867,630,1906,668
2673,0,0.8975,1867,631,1906,667
2674,0,0.8984,1868,631,1905,667
2675,0,0.8984,1868,631,1905,667
2676,0,0.9014,1868,631,1905,667
2677,0,0.8999,1867,631,1906,667
2678,0,0.9014,1868,631,1905,667
2679,0,0.9014,1867,631,1906,667
2680,0,0.9014,1867,631,1906,667
2681,0,0.9028,1867,631,1906,667
2682,0,0.9004,1867,631,1906,667
2683,0,0.8975,1867,630,1906,668
2684,0,0.8950,1867,630,1906,668
2685,0,0.8950,1867,630,1906,668
2686,0,0.8960,1867,630,1906,668
2687,0,0.8965,1867,630,1906,668
2688,0,0.8960,1867,630,1906,668
2689,0,0.8945,1867,631,1906,667
2690,0,0.8960,1867,631,1906,667
2691,0,0.8945,1867,631,1906,667
2692,0,0.8936,1867,631,1906,667
2693,0,0.8911,1867,631,1906,667
2694,0,0.8926,1867,631,1906,667
2695,0,0.8936,1867,631,1906,667
2695,0,0.1987,546,596,572,623
2696,0,0.8926,1867,631,1906,667
2696,0,0.2471,546,596,573,624
2697,0,0.8945,1867,630,1906,667
2697,0,0.7295,549,595,576,622
2698,0,0.8926,1867,630,1906,667
2698,0,0.1613,552,591,578,620
2699,0,0.8950,1867,631,1906,667
2700,0,0.8945,1867,631,1906,667
2701,0,0.8960,1867,630,1906,667
2701,0,0.2401,555,590,581,614
2702,0,0.8950,1867,630,1906,667
2703,0,0.8960,1867,630,1906,667
2704,0,0.8950,1867,629,1906,666
2704,0,0.6206,566,583,589,607
2705,0,0.8960,1867,630,1906,667
2705,0,0.7188,568,584,592,609
2706,0,0.8960,1867,631,1906,667
2706,0,0.5928,569,588,590,609
2707,0,0.8960,1867,630,1906,667
2707,0,0.7280,570,581,592,606
2708,0,0.8960,1867,630,1906,667
2709,0,0.8965,1867,631,1906,667
2710,0,0.8960,1867,631,1906,667
2711,0,0.8960,1867,631,1906,667
2712,0,0.8965,1867,631,1906,667
2713,0,0.8965,1867,630,1906,667
2714,0,0.8960,1867,630,1906,666
2715,0,0.8945,1867,631,1906,667
2716,0,0.8926,1867,631,1906,667
2717,0,0.8945,1867,630,1906,666
2718,0,0.8960,1867,631,1906,667
2719,0,0.8960,1867,631,1906,667
2720,0,0.8945,1867,631,1906,667
2721,0,0.8950,1867,631,1906,667
2722,0,0.8950,1867,631,1906,667
2722,0,0.2910,769,417,784,433
2723,0,0.8950,1867,631,1906,667
2723,0,0.2379,770,417,786,434
2724,0,0.8950,1867,631,1906,667
2724,0,0.1353,774,418,792,436
2725,0,0.8926,1867,631,1906,667
2726,0,0.8936,1867,631,1906,667
2727,0,0.8887,1867,630,1906,667
2728,0,0.8896,1867,631,1906,667
2728,0,0.1422,454,515,474,534
2729,0,0.8936,1867,631,1906,667
2730,0,0.8960,1867,631,1906,667
2730,0,0.2108,857,454,879,477
2731,0,0.8950,1867,630,1906,667
2732,0,0.8960,1867,631,1906,667
