frame,class,conf,x1,y1,x2,y2,cx,cy,track_id,vx,vy,speed_px_frame,direction_deg
33,0,0.6772,608,397,624,412,616.0,404.5,1,1.6,4.0,4.308131845707604,0.0
34,0,0.3354,606,392,623,408,614.5,400.0,1,-1.5,-4.5,4.743416490252569,0.0
34,0,0.895,1867,631,1906,667,1886.5,649.0,4,0.0,0.0,0.0,0.0
35,0,0.895,1867,631,1906,667,1886.5,649.0,4,0.0,0.0,0.0,0.0
35,0,0.7324,602,381,619,397,610.5,389.0,1,-4.0,-11.0,11.704699910719626,0.0
36,0,0.8921,1867,631,1906,667,1886.5,649.0,4,0.0,0.0,0.0,0.0
36,0,0.7231,601,373,621,394,611.0,383.5,1,0.5,-5.5,5.522680508593631,0.0
37,0,0.212,599,362,623,389,611.0,375.5,1,0.0,-8.0,8.0,0.0
37,0,0.8945,1867,631,1906,667,1886.5,649.0,4,0.0,0.0,0.0,0.0
38,0,0.8945,1867,631,1906,667,1886.5,649.0,4,0.0,0.0,0.0,0.0
38,0,0.6724,599,355,619,376,609.0,365.5,1,-2.0,-10.0,10.198039027185569,0.0
39,0,0.895,1867,630,1906,667,1886.5,648.5,4,0.0,-0.5,0.5,0.0
39,0,0.6621,599,348,618,368,608.5,358.0,1,-0.5,-7.5,7.516648189186454,0.0
40,0,0.8926,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
41,0,0.8921,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
41,0,0.2688,599,335,615,351,607.0,343.0,1,-0.75,-7.5,7.5374067158406675,0.0
42,0,0.8896,1867,630,1906,668,1886.5,649.0,4,0.0,0.5,0.5,0.0
42,0,0.6943,598,331,616,346,607.0,338.5,1,0.0,-4.5,4.5,0.0
43,0,0.8896,1867,630,1906,667,1886.5,648.5,4,0.0,-0.5,0.5,0.0
43,0,0.6426,596,325,615,343,605.5,334.0,1,-1.5,-4.5,4.743416490252569,0.0
44,0,0.8921,1867,630,1906,668,1886.5,649.0,4,0.0,0.5,0.5,0.0
44,0,0.604,596,321,615,338,605.5,329.5,1,0.0,-4.5,4.5,0.0
45,0,0.8887,1867,630,1906,668,1886.5,649.0,4,0.0,0.0,0.0,0.0
45,0,0.2031,596,321,614,337,605.0,329.0,1,-0.5,-0.5,0.7071067811865476,0.0
46,0,0.8906,1867,630,1906,667,1886.5,648.5,4,0.0,-0.5,0.5,0.0
47,0,0.8945,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
48,0,0.8926,1867,631,1906,667,1886.5,649.0,4,0.0,0.5,0.5,0.0
49,0,0.8945,1867,630,1906,667,1886.5,648.5,4,0.0,-0.5,0.5,0.0
50,0,0.8921,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
51,0,0.8926,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
51,0,0.1002,592,321,613,338,602.5,329.5,1,-0.4166666666666667,0.08333333333333333,0.42491829279939874,0.0
52,0,0.8921,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
53,0,0.8921,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
53,0,0.1233,587,323,609,342,598.0,332.5,1,-2.25,1.5,2.704163456597992,0.0
54,0,0.8921,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
54,0,0.4338,587,323,606,342,596.5,332.5,1,-1.5,0.0,1.5,0.0
55,0,0.896,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
56,0,0.731,576,305,593,320,584.5,312.5,1,-6.0,-10.0,11.661903789690601,0.0
56,0,0.895,1867,631,1906,667,1886.5,649.0,4,0.0,0.5,0.5,0.0
57,0,0.896,1867,630,1906,667,1886.5,648.5,4,0.0,-0.5,0.5,0.0
57,0,0.7607,570,296,590,315,580.0,305.5,1,-4.5,-7.0,8.32165848854662,0.0
58,0,0.8945,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
58,0,0.3252,562,286,583,307,572.5,296.5,1,-7.5,-9.0,11.715374513859981,0.0
59,0,0.8936,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
59,0,0.7891,557,282,578,301,567.5,291.5,1,-5.0,-5.0,7.0710678118654755,0.0
60,0,0.8926,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
60,0,0.7891,549,273,570,292,559.5,282.5,1,-8.0,-9.0,12.041594578792296,0.0
61,0,0.8926,1867,630,1906,667,1886.5,648.5,4,0.0,0.0,0.0,0.0
62,0,0.8921,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
62,0,0.8101,534,260,556,282,545.0,271.0,1,-7.25,-5.75,9.253377761660873,0.0
63,0,0.8926,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
63,0,0.8296,525,257,546,277,535.5,267.0,1,-9.5,-4.0,10.307764064044152,0.0
64,0,0.8926,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
64,0,0.4639,515,253,537,274,526.0,263.5,1,-9.5,-3.5,10.124228365658293,0.0
65,0,0.8921,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
65,0,0.8115,508,252,530,272,519.0,262.0,1,-7.0,-1.5,7.158910531638177,0.0
66,0,0.8921,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
66,0,0.8101,497,247,521,271,509.0,259.0,1,-10.0,-3.0,10.44030650891055,0.0
67,0,0.8906,1868,631,1905,667,1886.5,649.0,5,0.0,0.5,0.5,0.0
67,0,0.8198,488,245,513,272,500.5,258.5,1,-8.5,-0.5,8.514693182963201,0.0
68,0,0.8364,478,245,505,273,491.5,259.0,1,-9.0,0.5,9.013878188659973,0.0
68,0,0.8911,1868,630,1905,667,1886.5,648.5,5,0.0,-0.5,0.5,0.0
69,0,0.7646,469,250,495,275,482.0,262.5,1,-9.5,3.5,10.124228365658293,0.0
69,0,0.8906,1868,630,1905,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
70,0,0.8872,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
70,0,0.8398,460,253,487,280,473.5,266.5,1,-8.5,4.0,9.394147114027968,0.0
71,0,0.8247,449,258,477,285,463.0,271.5,1,-10.5,5.0,11.629703349613008,0.0
71,0,0.8921,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
72,0,0.8125,438,263,467,291,452.5,277.0,1,-10.5,5.5,11.853269591129697,0.0
72,0,0.8911,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
73,0,0.8472,425,271,456,301,440.5,286.0,1,-12.0,9.0,15.0,0.0
73,0,0.8921,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
74,0,0.7578,413,285,444,313,428.5,299.0,1,-12.0,13.0,17.69180601295413,0.0
74,0,0.8911,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
75,0,0.8296,402,296,430,322,416.0,309.0,1,-12.5,10.0,16.00781059358212,0.0
75,0,0.8945,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
76,0,0.7734,392,305,424,331,408.0,318.0,1,-8.0,9.0,12.041594578792296,0.0
76,0,0.8926,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
77,0,0.8291,389,295,423,328,406.0,311.5,1,-2.0,-6.5,6.800735254367722,0.0
77,0,0.8936,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
78,0,0.814,388,286,420,317,404.0,301.5,1,-2.0,-10.0,10.198039027185569,0.0
78,0,0.8906,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
79,0,0.8472,387,275,419,309,403.0,292.0,1,-1.0,-9.5,9.5524865872714,0.0
79,0,0.8926,1867,630,1906,667,1886.5,648.5,5,0.0,0.0,0.0,0.0
80,0,0.8423,388,270,420,303,404.0,286.5,1,1.0,-5.5,5.5901699437494745,0.0
80,0,0.8945,1868,631,1905,667,1886.5,649.0,5,0.0,0.5,0.5,0.0
81,0,0.8628,387,266,418,298,402.5,282.0,1,-1.5,-4.5,4.743416490252569,0.0
81,0,0.8936,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
82,0,0.8247,386,262,419,293,402.5,277.5,1,0.0,-4.5,4.5,0.0
82,0,0.8945,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
83,0,0.8213,386,260,419,291,402.5,275.5,1,0.0,-2.0,2.0,0.0
83,0,0.896,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
84,0,0.8115,386,261,419,291,402.5,276.0,1,0.0,0.5,0.5,0.0
84,0,0.896,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
85,0,0.8071,385,260,418,292,401.5,276.0,1,-1.0,0.0,1.0,0.0
85,0,0.8965,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
86,0,0.8535,385,264,418,296,401.5,280.0,1,0.0,4.0,4.0,0.0
86,0,0.8989,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
87,0,0.8662,385,266,418,301,401.5,283.5,1,0.0,3.5,3.5,0.0
87,0,0.8989,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
88,0,0.8599,385,273,418,307,401.5,290.0,1,0.0,6.5,6.5,0.0
88,0,0.8975,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
89,0,0.8276,384,282,417,313,400.5,297.5,1,-1.0,7.5,7.566372975210778,0.0
89,0,0.8965,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
90,0,0.8569,385,291,419,323,402.0,307.0,1,1.5,9.5,9.617692030835672,0.0
90,0,0.8936,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
91,0,0.8423,385,300,419,334,402.0,317.0,1,0.0,10.0,10.0,0.0
91,0,0.8921,1867,631,1906,667,1886.5,649.0,5,0.0,0.0,0.0,0.0
92,0,0.8472,387,313,420,346,403.5,329.5,1,1.5,12.5,12.589678312014172,0.0
92,0,0.8911,1867,630,1906,668,1886.5,649.0,5,0.0,0.0,0.0,0.0
93,0,0.8296,385,325,420,359,402.5,342.0,1,-1.0,12.5,12.539936203984453,0.0
93,0,0.8945,1867,630,1906,668,1886.5,649.0,6,0.0,0.0,0.0,0.0
94,0,0.8364,388,344,420,375,404.0,359.5,1,1.5,17.5,17.564168070250297,0.0
94,0,0.896,1867,630,1906,667,1886.5,648.5,6,0.0,-0.5,0.5,0.0
95,0,0.8989,1868,631,1905,667,1886.5,649.0,6,0.0,0.5,0.5,0.0
