frame,class,conf,x1,y1,x2,y2
6091,0,0.8032,145,517,187,558
6092,0,0.8032,145,517,187,558
6093,0,0.8101,147,517,189,556
6094,0,0.8101,148,516,190,557
6095,0,0.8140,151,516,191,555
6096,0,0.8179,152,516,192,555
6096,0,0.2554,966,571,981,586
6097,0,0.8115,152,518,193,558
6097,0,0.3167,966,571,981,586
6098,0,0.8232,154,520,194,559
6098,0,0.1987,966,570,981,585
6099,0,0.8330,154,525,195,563
6100,0,0.8643,153,528,196,570
6101,0,0.8296,153,540,195,581
6102,0,0.8125,153,547,193,589
6103,0,0.8296,151,556,193,601
6104,0,0.7563,150,562,193,607
6105,0,0.7969,147,574,190,616
6106,0,0.8198,142,583,184,625
6107,0,0.8311,139,591,180,635
6108,0,0.8867,134,600,177,644
6109,0,0.8701,129,608,170,648
6110,0,0.8057,123,617,165,659
6111,0,0.8057,123,617,165,659
6112,0,0.8511,117,624,159,665
6113,0,0.8760,109,630,155,672
6114,0,0.8633,106,636,150,677
6115,0,0.8379,104,641,145,681
6116,0,0.8325,94,646,141,690
6117,0,0.8442,92,649,138,694
6118,0,0.8589,93,651,138,695
6119,0,0.8628,93,652,139,697
6120,0,0.8540,109,645,152,688
6121,0,0.8218,122,634,166,676
6122,0,0.8154,138,616,183,658
6123,0,0.8423,156,594,198,637
6124,0,0.7715,168,561,210,608
6125,0,0.7983,174,525,220,573
6126,0,0.7944,179,490,227,538
6127,0,0.8511,182,457,227,502
6128,0,0.8398,186,427,229,472
6129,0,0.8008,188,399,232,442
6130,0,0.8008,188,399,232,442
6131,0,0.7744,189,373,234,415
6132,0,0.7617,191,348,234,389
6133,0,0.7617,192,324,237,366
6134,0,0.8018,197,305,239,344
6135,0,0.8311,197,285,240,325
6136,0,0.8643,199,269,243,309
6137,0,0.8379,202,254,245,296
6138,0,0.8945,205,240,248,282
6139,0,0.8662,209,221,251,264
6140,0,0.8491,211,214,254,256
6141,0,0.7944,210,210,255,253
6142,0,0.7842,214,207,259,250
6143,0,0.7969,216,207,259,249
6144,0,0.8081,217,208,261,249
6145,0,0.8101,220,210,263,250
6146,0,0.8472,223,213,265,252
6147,0,0.8687,224,219,266,260
6148,0,0.8462,229,228,269,271
6149,0,0.8477,228,228,269,271
6150,0,0.8833,230,239,272,280
6151,0,0.8569,231,249,273,291
6152,0,0.8789,232,264,274,306
6153,0,0.8291,235,282,276,321
6154,0,0.8008,236,299,278,339
6155,0,0.7686,237,320,281,363
6156,0,0.7954,239,338,280,381
6157,0,0.8125,240,363,282,404
6158,0,0.1456,750,520,767,538
6159,0,0.6562,346,346,406,391
6159,0,0.1097,749,520,766,538
6160,0,0.7295,406,327,458,368
6161,0,0.7759,465,309,509,346
6162,0,0.8179,510,294,561,331
6163,0,0.7817,557,286,601,322
6164,0,0.7920,597,275,636,306
6165,0,0.7021,644,271,677,300
6166,0,0.6772,679,265,717,299
6167,0,0.8257,709,264,752,298
6168,0,0.6226,746,263,783,291
6169,0,0.6226,746,263,783,291
6170,0,0.4351,774,262,812,287
6171,0,0.6621,800,264,834,290
6172,0,0.8101,830,267,863,294
6173,0,0.8184,853,272,886,301
6174,0,0.7852,879,277,907,303
6175,0,0.7944,902,285,932,310
6176,0,0.6807,921,289,951,315
6177,0,0.8232,962,309,987,331
6178,0,0.8296,980,316,1005,342
6179,0,0.6772,996,327,1022,353
6180,0,0.6943,1017,339,1038,364
6181,0,0.8311,1032,352,1055,375
6182,0,0.5522,1045,363,1069,385
6183,0,0.7891,1063,377,1081,398
6184,0,0.7607,1074,390,1095,413
6185,0,0.7930,1087,402,1108,425
6186,0,0.7246,1097,417,1119,440
6190,0,0.7295,1133,463,1152,484
6191,0,0.1353,1139,478,1160,499
6192,0,0.7188,1150,497,1168,513
6193,0,0.1919,1161,512,1181,530
6194,0,0.1294,1163,524,1185,546
6196,0,0.2854,1156,478,1174,496
6197,0,0.1847,1147,463,1165,481
6198,0,0.1561,1139,439,1157,457
6199,0,0.7324,1135,422,1150,444
6200,0,0.6367,1126,405,1144,423
6202,0,0.8008,1112,376,1131,397
6203,0,0.1932,1102,362,1123,384
6204,0,0.6548,1097,349,1118,370
6206,0,0.8325,1082,328,1101,346
6207,0,0.8325,1082,328,1101,346
6208,0,0.6621,1076,318,1094,338
6210,0,0.7969,1062,302,1079,320
6211,0,0.6152,1054,295,1072,313
6213,0,0.7866,1040,283,1059,304
6214,0,0.7983,1033,279,1054,300
6215,0,0.1505,1019,272,1038,291
6216,0,0.6079,1012,271,1032,289
6217,0,0.3242,1005,270,1023,288
6219,0,0.4749,991,272,1009,288
6220,0,0.7070,983,271,1002,290
6221,0,0.1877,976,272,997,291
6222,0,0.7246,968,278,987,297
6223,0,0.7705,963,279,983,300
6224,0,0.6860,955,285,973,303
6225,0,0.1307,946,287,967,309
6226,0,0.1298,946,287,967,309
6227,0,0.7817,941,296,960,315
6228,0,0.7944,936,303,954,322
6230,0,0.7593,921,320,940,339
6231,0,0.7993,913,332,931,350
6232,0,0.3330,907,342,925,361
6234,0,0.7930,887,378,906,397
6235,0,0.2583,882,391,900,412
6236,0,0.1238,875,406,894,427
6237,0,0.7676,870,421,887,441
6238,0,0.4680,864,437,880,456
6240,0,0.4543,850,474,868,491
6241,0,0.6909,847,493,864,510
6242,0,0.7021,843,501,863,519
6243,0,0.4456,847,490,865,508
6244,0,0.6655,849,476,867,495
6245,0,0.6636,849,476,867,495
6246,0,0.1381,851,464,872,482
6247,0,0.4697,859,450,877,465
6248,0,0.4309,862,437,880,456
6249,0,0.7593,867,429,884,445
6250,0,0.7817,871,417,889,438
6251,0,0.1063,874,407,892,429
6253,0,0.1847,886,388,904,409
6254,0,0.5620,890,382,909,400
6255,0,0.7705,896,379,912,397
6256,0,0.3833,898,374,916,393
6257,0,0.1866,905,370,924,388
6258,0,0.7231,909,369,927,387
6259,0,0.7397,912,367,932,385
6260,0,0.7417,917,368,936,386
6261,0,0.7666,921,367,941,387
6263,0,0.5420,931,372,949,392
6264,0,0.5400,931,372,949,392
6265,0,0.8198,935,377,953,395
6266,0,0.7715,938,382,957,400
6268,0,0.7104,945,391,965,412
6270,0,0.2791,955,407,975,428
6271,0,0.7510,957,416,977,438
6272,0,0.6689,950,426,974,449
6273,0,0.7554,934,420,955,441
6274,0,0.7578,916,417,937,440
6275,0,0.7231,895,414,916,434
6276,0,0.3167,880,415,901,433
6277,0,0.5068,856,413,883,434
6278,0,0.4895,837,412,861,433
6279,0,0.7466,821,414,843,435
6280,0,0.7715,800,416,822,438
6281,0,0.1656,782,419,804,441
6282,0,0.7607,761,424,783,445
6283,0,0.7607,761,424,783,445
6284,0,0.6689,740,429,764,452
6285,0,0.5737,719,436,741,457
6286,0,0.7954,699,443,722,465
6287,0,0.8042,676,451,700,475
6288,0,0.8071,655,462,679,485
6289,0,0.7983,630,471,657,497
6290,0,0.6338,609,483,632,506
6291,0,0.3208,573,505,594,529
6292,0,0.5698,585,484,613,511
6293,0,0.7842,604,460,630,487
6294,0,0.8232,624,436,650,463
6295,0,0.7788,644,418,670,442
6296,0,0.7744,664,398,690,422
6297,0,0.5522,684,380,710,405
6298,0,0.7607,702,360,731,387
6299,0,0.8276,724,344,751,369
6300,0,0.8184,741,331,770,359
6301,0,0.8115,759,318,788,345
6302,0,0.8115,759,318,788,345
6303,0,0.7324,780,307,806,333
6304,0,0.7759,800,297,824,321
6305,0,0.6060,819,285,845,312
6306,0,0.8184,834,278,863,307
6307,0,0.7759,852,273,879,297
6308,0,0.5698,873,268,899,290
6309,0,0.3215,890,263,918,287
6310,0,0.8042,925,259,955,285
6311,0,0.6499,944,258,974,283
6312,0,0.7817,960,258,990,285
6313,0,0.8081,978,260,1007,287
6314,0,0.6548,994,262,1027,288
6315,0,0.7876,1014,269,1043,295
6316,0,0.8198,1030,273,1059,299
6317,0,0.8164,1047,278,1077,306
6318,0,0.6426,1065,285,1094,312
6319,0,0.8398,1083,296,1110,323
6320,0,0.8096,1100,306,1128,335
6321,0,0.8096,1101,306,1128,335
6322,0,0.7866,1120,318,1144,342
6323,0,0.8125,1134,327,1162,357
6324,0,0.7969,1152,340,1178,371
6325,0,0.7090,1166,356,1191,384
6326,0,0.7993,1182,372,1209,401
6327,0,0.8154,1200,389,1224,417
6328,0,0.2759,1213,409,1240,433
6329,0,0.7993,1249,449,1273,474
6330,0,0.7432,1254,450,1280,477
6331,0,0.7358,1245,416,1269,444
6332,0,0.5962,1234,391,1261,421
6333,0,0.7202,1224,359,1253,390
6334,0,0.6367,1214,335,1242,364
6335,0,0.7578,1207,307,1228,334
6336,0,0.7388,1197,284,1221,317
6337,0,0.6094,1188,263,1214,294
6338,0,0.8032,1176,242,1205,277
6339,0,0.7827,1169,225,1194,254
6340,0,0.7842,1168,225,1194,255
6341,0,0.7715,1160,209,1185,239
6342,0,0.8154,1153,193,1177,223
6343,0,0.7534,1142,177,1167,204
6344,0,0.6758,1134,166,1158,190
6345,0,0.8477,1121,152,1149,179
6346,0,0.6499,1111,143,1138,169
6347,0,0.8330,1102,133,1129,160
6348,0,0.7817,1087,117,1111,144
6349,0,0.8101,1076,112,1101,141
6350,0,0.6226,1068,107,1094,135
6351,0,0.8198,1060,104,1084,132
6352,0,0.8296,1051,104,1077,129
6353,0,0.5522,1041,102,1068,131
6354,0,0.8296,1034,103,1059,130
6355,0,0.8232,1024,105,1051,129
6356,0,0.8389,1015,107,1042,132
6357,0,0.8442,1007,112,1032,135
6358,0,0.8071,999,117,1025,142
6359,0,0.8081,999,117,1025,142
6360,0,0.8071,992,121,1017,147
6361,0,0.8218,983,126,1008,154
6362,0,0.8154,976,136,1000,165
6363,0,0.8008,968,144,993,174
6364,0,0.8311,961,157,985,183
6365,0,0.5225,952,168,979,194
6366,0,0.7666,944,180,969,205
6367,0,0.8057,931,210,952,232
6368,0,0.7388,922,224,946,249
6369,0,0.4639,912,240,939,265
6370,0,0.7593,907,259,928,282
6371,0,0.6079,898,275,922,301
6372,0,0.8267,893,292,915,320
6373,0,0.7891,885,312,908,340
6374,0,0.4338,877,332,901,362
6375,0,0.7217,871,356,895,384
6376,0,0.7646,865,380,889,408
6377,0,0.6860,861,403,881,430
6378,0,0.6860,861,403,881,430
6379,0,0.6040,856,420,877,443
6380,0,0.7686,859,419,880,441
6381,0,0.7666,862,418,883,442
6382,0,0.7798,868,420,889,443
6383,0,0.7666,873,422,893,444
6384,0,0.3970,879,424,900,445
6385,0,0.7188,882,428,902,447
6386,0,0.6338,889,438,910,457
6387,0,0.8018,892,444,913,464
6388,0,0.7954,895,445,916,468
6389,0,0.8042,896,444,917,464
6390,0,0.8096,897,441,917,461
6391,0,0.7607,897,441,917,461
6392,0,0.7769,897,444,919,463
6393,0,0.7646,897,446,917,464
6394,0,0.6963,898,447,916,465
6397,0,0.5225,899,463,920,484
6398,0,0.5244,899,463,920,484
6399,0,0.1700,899,469,920,490
6401,0,0.2917,902,486,924,506
6412,0,0.6792,917,645,935,664
6413,0,0.5488,1173,585,1194,608
6413,0,0.1260,928,649,958,673
6414,0,0.5640,941,646,966,670
6415,0,0.2583,947,643,969,664
6416,0,0.6499,952,639,976,662
6417,0,0.6602,952,639,976,663
6420,0,0.4351,743,518,762,537
6424,0,0.8115,1036,636,1054,653
6425,0,0.5303,1042,637,1063,657
6426,0,0.7637,1052,642,1071,662
6427,0,0.2917,1060,647,1081,668
6429,0,0.7817,1078,641,1096,659
6430,0,0.7798,1087,635,1107,654
6431,0,0.4082,1096,633,1117,654
6438,0,0.3149,1147,633,1165,650
6439,0,0.7715,1153,637,1171,655
6440,0,0.5166,1163,640,1179,658
6441,0,0.4622,1171,646,1189,666
6442,0,0.7905,1179,640,1196,658
6443,0,0.2194,1194,634,1212,652
6444,0,0.5718,1199,631,1215,649
6445,0,0.2727,1209,632,1225,648
6457,0,0.7593,938,569,960,590
6458,0,0.5601,941,570,960,588
6460,0,0.1302,1217,632,1236,650
6461,0,0.6743,1218,635,1238,657
6468,0,0.1226,1210,638,1231,656
6472,0,0.1329,1187,608,1206,626
6473,0,0.3630,1186,604,1204,625
6474,0,0.3630,1186,604,1204,625
6475,0,0.2568,1183,598,1201,619
6484,0,0.2644,1158,568,1176,586
6485,0,0.1230,1154,566,1176,588
6486,0,0.1705,1152,565,1174,586
6487,0,0.3083,1149,564,1170,584
6488,0,0.1694,1147,559,1168,580
6489,0,0.5469,1144,558,1165,579
6494,0,0.2815,1135,551,1156,570
6495,0,0.3167,1134,550,1154,568
6496,0,0.2452,1135,550,1153,568
6497,0,0.2959,1135,543,1153,563
6498,0,0.6724,1135,539,1150,555
6499,0,0.5830,1136,540,1152,556
6500,0,0.4951,1129,538,1147,556
6507,0,0.2114,1113,551,1132,570
6508,0,0.5474,1109,557,1131,576
6509,0,0.7993,1107,562,1128,583
6510,0,0.7744,1105,571,1126,592
6511,0,0.7397,1102,581,1123,602
6512,0,0.7397,1102,581,1123,602
6513,0,0.7798,1102,592,1120,610
6515,0,0.2140,1095,618,1116,637
6517,0,0.6284,1090,643,1111,666
6518,0,0.7944,1088,658,1110,682
6519,0,0.6313,1083,652,1104,673
6520,0,0.8398,1080,642,1101,661
6521,0,0.7852,1077,631,1097,652
6522,0,0.5273,1075,623,1096,642
6523,0,0.6704,1074,618,1093,637
6524,0,0.1476,1067,608,1089,630
6525,0,0.4368,1066,604,1087,625
6526,0,0.2385,1066,598,1084,619
6527,0,0.8140,1060,596,1081,615
6528,0,0.8247,1058,594,1080,614
6529,0,0.8198,1053,592,1076,613
6530,0,0.8032,1051,592,1072,613
6531,0,0.8032,1051,592,1072,613
6532,0,0.7715,1050,592,1070,613
6533,0,0.1877,1045,595,1069,616
6534,0,0.5459,1041,598,1064,619
6535,0,0.6079,1039,601,1063,625
6536,0,0.7563,1038,607,1058,628
6537,0,0.6440,1039,616,1056,634
6538,0,0.4543,1036,632,1053,650
6539,0,0.7246,1037,635,1056,654
6540,0,0.7021,1040,641,1062,666
6541,0,0.6094,1040,648,1065,675
6542,0,0.7090,1046,657,1070,680
6543,0,0.7041,1052,669,1073,691
6544,0,0.8101,1055,678,1077,701
6545,0,0.8096,1060,679,1080,700
6546,0,0.5234,1061,669,1085,695
6547,0,0.7842,1063,662,1084,684
6548,0,0.2871,1066,654,1090,678
6549,0,0.6353,1072,652,1093,675
6550,0,0.6353,1072,652,1093,675
6551,0,0.3337,1073,650,1095,672
6552,0,0.6992,1077,645,1097,665
6553,0,0.8154,1079,643,1101,664
6554,0,0.8071,1085,643,1106,666
6555,0,0.2262,1087,649,1108,673
6556,0,0.7798,1086,659,1109,686
6557,0,0.6353,1090,684,1113,707
6558,0,0.6636,1090,682,1114,706
6559,0,0.4338,1090,669,1113,692
6560,0,0.7817,1088,661,1110,685
6561,0,0.7920,1086,655,1107,676
6562,0,0.6655,1085,646,1107,670
6563,0,0.8081,1084,639,1105,662
6564,0,0.8057,1081,632,1104,660
6565,0,0.7930,1084,629,1105,654
6566,0,0.5088,1081,628,1102,649
6567,0,0.5410,1080,627,1102,650
6568,0,0.7139,1079,625,1104,651
6569,0,0.7158,1079,625,1104,651
6570,0,0.4854,1080,624,1104,650
6571,0,0.4399,1082,623,1106,647
6572,0,0.6963,1087,622,1108,643
6573,0,0.7041,1089,622,1112,643
6574,0,0.1052,1093,622,1117,643
6575,0,0.6587,1096,622,1120,643
6576,0,0.7139,1101,621,1121,642
6577,0,0.7280,1100,621,1119,641
6578,0,0.7056,1100,621,1119,641
6579,0,0.4680,1096,620,1117,639
6580,0,0.6406,1089,615,1110,638
6581,0,0.7686,1086,610,1108,634
6582,0,0.6792,1080,603,1104,626
6583,0,0.8057,1075,592,1102,616
6584,0,0.2485,1071,582,1095,606
6586,0,0.5869,1062,559,1082,585
6587,0,0.4670,1062,550,1084,574
6588,0,0.4670,1062,550,1084,574
6590,0,0.1412,1049,519,1074,539
6591,0,0.6636,1040,499,1065,526
6592,0,0.5127,1029,478,1053,501
6593,0,0.6133,1014,457,1038,481
6594,0,0.6426,998,432,1022,458
6595,0,0.3757,970,390,994,420
6596,0,0.8018,956,374,981,402
6597,0,0.7866,938,355,966,385
6598,0,0.8296,924,337,953,369
6599,0,0.8345,910,322,937,352
6600,0,0.7852,893,307,923,337
6601,0,0.8379,877,295,907,322
6602,0,0.8154,862,282,892,312
6603,0,0.7617,845,270,876,301
6604,0,0.7993,829,259,859,286
6605,0,0.8447,810,248,843,279
6606,0,0.8057,792,239,827,273
6607,0,0.8071,792,239,827,273
6608,0,0.7158,776,232,810,267
6609,0,0.7866,755,226,793,261
6610,0,0.7944,738,223,774,255
6611,0,0.7476,721,216,756,251
6612,0,0.6963,705,218,736,248
6613,0,0.7520,686,217,716,247
6614,0,0.8408,642,218,679,249
6615,0,0.8267,624,222,660,256
6616,0,0.7686,600,226,639,262
6616,0,0.3374,149,574,194,607
6617,0,0.7646,577,233,621,273
6617,0,0.1465,148,568,195,604
6618,0,0.7993,557,240,603,280
6619,0,0.7905,535,253,577,288
6620,0,0.8081,510,265,550,303
6621,0,0.7607,483,279,527,320
6622,0,0.8496,462,295,504,333
6623,0,0.8521,438,313,479,354
6624,0,0.8408,414,338,455,375
6625,0,0.7969,386,359,430,399
6626,0,0.7954,386,359,430,399
6627,0,0.7905,360,382,406,426
6629,0,0.3381,301,437,352,486
6630,0,0.7593,272,477,324,523
6631,0,0.7676,239,506,296,566
6632,0,0.7876,217,542,266,594
6633,0,0.8716,205,579,252,623
6634,0,0.8213,202,589,249,631
6635,0,0.8589,201,594,247,638
6636,0,0.8589,202,601,248,648
6637,0,0.8291,205,611,246,651
6638,0,0.8442,204,620,247,660
6639,0,0.8462,201,631,247,673
6640,0,0.8706,201,649,247,694
6641,0,0.8345,198,663,246,711
6642,0,0.8081,199,677,246,729
6643,0,0.8213,198,700,245,750
6644,0,0.8442,199,724,245,769
6645,0,0.8140,199,751,244,793
6646,0,0.8140,199,751,244,793
6647,0,0.7876,197,780,243,822
6648,0,0.7734,199,808,241,853
6649,0,0.8267,201,793,243,835
6650,0,0.8589,203,774,248,815
6651,0,0.8325,208,754,251,796
6652,0,0.8218,213,723,259,767
6653,0,0.8179,215,706,263,754
6654,0,0.8511,220,698,265,743
6655,0,0.8364,222,686,269,735
6656,0,0.8042,226,681,274,728
6657,0,0.8213,228,675,277,723
6658,0,0.8325,232,673,281,721
6659,0,0.8154,232,679,284,727
6660,0,0.8032,231,689,283,741
6661,0,0.8408,226,718,273,769
6662,0,0.7905,221,759,265,799
6663,0,0.7676,219,801,259,846
6664,0,0.7769,210,806,253,852
6665,0,0.7788,210,806,253,852
6666,0,0.8096,200,778,244,820
6667,0,0.8101,190,749,236,795
6668,0,0.8423,181,723,229,771
6669,0,0.8354,172,701,222,750
6670,0,0.8154,169,686,217,732
6671,0,0.8276,166,660,220,710
6672,0,0.8423,168,651,219,700
6673,0,0.8647,174,645,219,690
6674,0,0.8389,175,639,220,684
6675,0,0.8447,174,633,220,677
6676,0,0.8521,172,629,219,672
6677,0,0.8560,172,624,218,665
6678,0,0.8296,172,621,217,662
6679,0,0.7769,170,616,213,655
6680,0,0.7666,165,614,211,659
6681,0,0.7617,164,612,210,654
6681,0,0.1212,1250,574,1263,586
6682,0,0.8081,169,613,209,648
6683,0,0.7734,167,612,206,648
6684,0,0.7734,167,612,206,648
6685,0,0.7041,159,611,205,654
6686,0,0.7666,155,606,201,651
6687,0,0.8218,160,616,192,646
6688,0,0.8311,159,615,189,644
6689,0,0.8032,158,616,184,640
6690,0,0.5098,145,613,179,643
6691,0,0.7280,146,611,178,642
6692,0,0.8081,140,608,176,642
6693,0,0.8296,140,605,175,639
6694,0,0.8550,135,602,174,639
6695,0,0.8496,134,600,173,638
6696,0,0.8462,134,598,172,636
6697,0,0.8379,140,600,172,633
6698,0,0.8325,142,602,171,632
6699,0,0.8164,143,601,170,631
6700,0,0.8198,143,601,169,630
6701,0,0.7852,142,601,168,628
6702,0,0.7637,142,601,167,628
6703,0,0.7637,142,601,167,628
6704,0,0.6875,141,600,167,626
6705,0,0.6807,143,602,167,627
6706,0,0.6406,142,599,169,627
6707,0,0.8364,141,595,169,625
6708,0,0.8389,136,594,169,626
6709,0,0.8560,138,593,171,624
6710,0,0.8521,138,589,170,622
6711,0,0.8589,135,586,170,622
6712,0,0.8784,127,582,171,623
6713,0,0.8813,125,579,173,621
6714,0,0.8687,128,577,175,621
6715,0,0.8462,130,572,179,618
6716,0,0.8511,134,571,179,613
6717,0,0.8218,136,569,181,611
6718,0,0.8071,139,565,186,610
6719,0,0.7759,143,562,191,607
6720,0,0.8213,145,556,192,601
6721,0,0.8472,149,552,197,598
6722,0,0.8472,149,552,197,598
6723,0,0.8296,153,548,200,594
6724,0,0.8276,156,544,201,586
6725,0,0.8325,158,540,204,584
6726,0,0.8008,161,538,208,583
6727,0,0.8071,164,533,211,579
6728,0,0.8179,169,529,216,574
6729,0,0.8296,172,529,219,574
6730,0,0.8613,175,528,224,575
6731,0,0.8833,178,528,226,575
6732,0,0.8906,180,528,227,575
6733,0,0.8799,182,528,228,575
6734,0,0.8589,183,530,229,576
6735,0,0.8198,185,534,232,578
6736,0,0.8115,187,540,234,584
6737,0,0.8115,188,544,232,586
6738,0,0.8232,189,549,234,590
6739,0,0.8311,188,557,233,600
6740,0,0.8101,188,564,232,606
6741,0,0.8101,188,564,232,606
6742,0,0.8276,186,571,230,613
6743,0,0.8589,184,580,228,622
6744,0,0.8325,182,588,228,629
6745,0,0.8687,178,594,225,639
6746,0,0.8828,175,603,221,647
6747,0,0.8276,166,620,213,662
6748,0,0.8462,161,627,208,671
6749,0,0.8716,156,634,204,675
6750,0,0.8408,150,640,200,685
6751,0,0.8569,147,646,197,691
6752,0,0.8735,145,651,193,696
6753,0,0.8716,145,654,193,699
6754,0,0.8628,144,655,194,700
6755,0,0.8633,150,654,200,700
6756,0,0.8911,157,649,206,694
6757,0,0.8184,171,637,219,682
6758,0,0.8276,189,619,234,661
6759,0,0.8408,204,596,251,642
6760,0,0.8379,205,595,250,640
6761,0,0.7866,222,550,265,603
6762,0,0.8101,227,520,273,571
6763,0,0.7905,229,484,277,538
6764,0,0.7905,232,449,279,495
6765,0,0.7759,236,419,284,468
6766,0,0.7920,242,363,288,407
6767,0,0.7876,246,335,291,381
6768,0,0.8345,247,316,293,360
6769,0,0.8770,252,294,295,335
6770,0,0.8540,253,275,298,315
6771,0,0.8472,256,255,301,299
6772,0,0.8560,257,242,303,285
6773,0,0.7852,261,228,307,272
6774,0,0.8276,265,219,309,262
6775,0,0.8125,268,210,313,252
6776,0,0.8140,271,205,314,247
6777,0,0.8560,275,201,318,241
6778,0,0.8701,277,197,320,239
6779,0,0.8687,277,197,320,239
6780,0,0.8721,280,197,322,238
6781,0,0.8574,282,198,324,239
6782,0,0.8232,283,200,327,241
6783,0,0.7876,286,205,330,247
6784,0,0.8032,288,213,332,254
6785,0,0.8101,297,234,339,276
6786,0,0.8774,298,245,340,286
6787,0,0.8716,301,262,342,299
6788,0,0.8428,305,277,346,316
6789,0,0.8496,306,297,346,335
6790,0,0.8330,308,318,349,357
6791,0,0.8057,310,339,351,380
6792,0,0.7827,313,364,354,403
6793,0,0.7280,315,382,366,427
6794,0,0.7021,373,356,438,399
6795,0,0.7817,434,331,489,376
6796,0,0.7827,495,310,545,353
6797,0,0.7476,543,298,594,333
6798,0,0.7476,543,298,594,333
6799,0,0.7466,590,282,638,316
6800,0,0.6562,642,270,681,300
6801,0,0.5601,688,261,725,294
6802,0,0.7007,719,254,760,288
6803,0,0.8330,758,249,798,281
6804,0,0.7637,822,246,863,274
6805,0,0.7905,851,244,888,274
6806,0,0.8154,885,247,918,275
6807,0,0.8198,911,250,942,277
6808,0,0.8071,938,253,969,277
6809,0,0.7798,963,258,995,285
6810,0,0.8008,984,264,1016,293
6811,0,0.8115,1010,271,1038,298
6812,0,0.8296,1033,279,1060,305
6813,0,0.6387,1050,287,1079,314
6814,0,0.8008,1069,296,1096,321
6815,0,0.7852,1087,304,1114,329
6816,0,0.8032,1107,318,1133,343
6817,0,0.8042,1108,318,1132,342
6818,0,0.7769,1125,331,1147,352
6819,0,0.7188,1142,340,1167,364
6820,0,0.7744,1155,353,1181,381
6821,0,0.7231,1171,367,1192,393
6822,0,0.6890,1182,381,1209,407
6823,0,0.2262,1209,410,1232,432
6824,0,0.7158,1221,428,1244,449
6826,0,0.5757,1245,460,1264,481
6827,0,0.6440,1256,478,1275,496
6828,0,0.6367,1266,494,1286,513
6829,0,0.2598,1279,513,1296,529
6831,0,0.3596,1296,550,1314,568
6832,0,0.7041,1304,565,1323,588
6833,0,0.5439,1306,570,1327,599
6834,0,0.5371,1303,550,1321,571
6835,0,0.5391,1297,525,1315,543
6836,0,0.5391,1297,525,1315,543
6837,0,0.1005,1293,503,1313,524
6838,0,0.2114,1289,487,1308,505
6839,0,0.3125,1283,465,1304,485
6840,0,0.5000,1281,453,1296,468
6841,0,0.7769,1276,428,1297,447
6842,0,0.7954,1266,394,1289,415
6843,0,0.6226,1261,379,1285,402
6844,0,0.5850,1258,366,1279,389
6845,0,0.7607,1251,354,1274,377
6846,0,0.7202,1246,340,1270,364
6847,0,0.7432,1247,330,1266,350
6848,0,0.6621,1242,318,1262,340
6850,0,0.7607,1231,300,1252,321
6852,0,0.7041,1225,285,1243,305
6853,0,0.7827,1222,279,1240,298
6854,0,0.5542,1216,274,1237,295
6855,0,0.5542,1216,274,1237,295
6857,0,0.1760,1208,266,1229,288
6858,0,0.4302,1203,262,1224,285
6859,0,0.6704,1198,262,1219,282
6860,0,0.6875,1197,262,1217,282
6861,0,0.5361,1186,261,1207,284
6862,0,0.6021,1182,262,1203,284
6863,0,0.3711,1179,267,1199,289
6864,0,0.7310,1174,272,1194,292
6865,0,0.7007,1171,275,1189,295
6866,0,0.1603,1166,280,1188,302
6867,0,0.3757,1162,286,1183,307
6868,0,0.5020,1159,294,1177,313
6869,0,0.7759,1152,303,1172,323
6870,0,0.6621,1150,310,1168,329
6871,0,0.2013,1143,317,1164,339
6872,0,0.5361,1138,331,1159,352
6873,0,0.6992,1137,344,1155,363
6874,0,0.7842,1131,355,1150,376
6875,0,0.7842,1130,355,1149,376
6876,0,0.7686,1128,369,1148,389
6877,0,0.1943,1122,382,1143,406
6878,0,0.1384,1115,399,1136,420
6879,0,0.7139,1114,414,1132,435
6880,0,0.2452,1103,455,1119,474
6881,0,0.6724,1100,473,1119,492
6882,0,0.1384,1095,489,1116,509
6883,0,0.2952,1096,498,1117,519
6884,0,0.1399,1098,479,1119,501
6885,0,0.1384,1101,462,1119,482
6886,0,0.2408,1108,430,1129,454
6887,0,0.6406,1114,414,1132,434
6888,0,0.1362,1119,394,1140,415
6889,0,0.7563,1123,373,1144,396
6890,0,0.7715,1129,356,1149,378
6891,0,0.5166,1136,340,1155,361
6893,0,0.6724,1147,309,1165,329
6894,0,0.6743,1147,309,1165,329
6895,0,0.6978,1153,294,1171,314
6896,0,0.7705,1158,282,1176,302
6898,0,0.4204,1170,260,1189,281
6899,0,0.4062,1182,239,1199,257
6900,0,0.7139,1184,232,1203,253
6902,0,0.1566,1195,218,1216,240
6903,0,0.6963,1200,213,1219,234
6904,0,0.8081,1206,209,1225,230
6905,0,0.4138,1211,206,1230,227
6906,0,0.5962,1215,203,1238,226
6907,0,0.7852,1218,202,1240,224
6908,0,0.7617,1224,202,1245,224
6909,0,0.7617,1231,202,1251,223
6910,0,0.6206,1234,205,1255,226
6911,0,0.5488,1240,207,1261,228
6912,0,0.7788,1246,211,1267,231
6913,0,0.7798,1246,211,1267,231
6914,0,0.6387,1251,214,1270,234
6915,0,0.5640,1256,220,1277,241
6917,0,0.6406,1265,235,1286,257
6918,0,0.7891,1275,254,1298,277
6919,0,0.4170,1278,262,1302,288
